step,loss,grad_norm,learning_rate,rewards/answer_accuracy_reward,rewards/answer_format_reward,reward,reward_std,completion_length,kl,epoch,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
661,0.0025,1.174821138381958,1e-06,0.5,0.625,1.125,0.8430703580379486,27.125,0.0633544921875,1.54,,,,
662,0.0003,0.5734763741493225,1e-06,0.375,1.0,1.375,0.39433756470680237,11.0,0.0084381103515625,1.55,,,,
663,0.0003,0.26537954807281494,1e-06,0.125,0.75,0.875,0.14433756470680237,13.0,0.0072784423828125,1.55,,,,
664,0.0024,0.3795991837978363,1e-06,0.1875,1.0,1.1875,0.26933756470680237,18.9375,0.060546875,1.55,,,,
665,0.0026,0.3473224341869354,1e-06,0.125,1.0,1.125,0.14433756470680237,27.4375,0.064697265625,1.55,,,,
666,0.0003,0.3499909043312073,1e-06,0.5625,0.9375,1.5,0.39433756470680237,45.75,0.00844573974609375,1.56,,,,
667,0.0015,0.23369133472442627,1e-06,0.0,0.9375,0.9375,0.125,43.125,0.038478851318359375,1.56,,,,
668,0.0025,0.16005481779575348,1e-06,0.0625,1.0,1.0625,0.125,71.4375,0.06231689453125,1.56,,,,
669,0.0041,0.23521052300930023,1e-06,0.3125,0.9375,1.25,0.25,19.8125,0.1033935546875,1.56,,,,
670,0.0056,0.44489747285842896,1e-06,0.1875,0.8125,1.0,0.4927992820739746,44.4375,0.14013671875,1.57,,,,
671,0.0024,0.6295480728149414,1e-06,0.3125,0.8125,1.125,0.7287135720252991,88.5625,0.0595703125,1.57,,,,
672,0.0012,0.465774267911911,1e-06,0.5,0.875,1.375,0.5086943507194519,57.1875,0.0291748046875,1.57,,,,
673,0.0012,0.5410404205322266,1e-06,0.0625,0.8125,0.875,0.25,99.6875,0.0301513671875,1.57,,,,
674,0.0018,0.255359023809433,1e-06,0.125,1.0,1.125,0.14433756470680237,32.0,0.043975830078125,1.57,,,,
675,0.0002,0.3067830502986908,1e-06,0.1875,0.9375,1.125,0.25,42.3125,0.006134033203125,1.58,,,,
676,0.0023,0.27545642852783203,1e-06,0.3125,0.9375,1.25,0.25,42.3125,0.057861328125,1.58,,,,
677,0.0011,0.5241096019744873,1e-06,0.125,1.0,1.125,0.25,27.8125,0.0283355712890625,1.58,,,,
678,0.0019,0.3602043688297272,1e-06,0.1875,0.9375,1.125,0.25,45.5625,0.048095703125,1.58,,,,
679,0.002,0.8304370045661926,1e-06,0.5,0.875,1.375,0.4330126941204071,14.6875,0.0498809814453125,1.59,,,,
680,0.0014,0.39051735401153564,1e-06,0.1875,1.0,1.1875,0.125,37.875,0.0343017578125,1.59,,,,
681,0.001,0.4812745153903961,1e-06,0.0,0.8125,0.8125,0.26933756470680237,52.5,0.0257568359375,1.59,,,,
682,0.0022,0.5358802676200867,1e-06,0.25,0.9375,1.1875,0.47346171736717224,17.625,0.0545654296875,1.59,,,,
683,0.0009,0.2669495642185211,1e-06,0.125,0.6875,0.8125,0.26933756470680237,41.4375,0.021728515625,1.6,,,,
684,0.0048,0.6556524038314819,1e-06,0.1875,0.9375,1.125,0.25,11.75,0.11981201171875,1.6,,,,
685,0.0007,0.3146928548812866,1e-06,0.375,0.9375,1.3125,0.47346171736717224,58.5625,0.018341064453125,1.6,,,,
686,0.0071,1.053736925125122,1e-06,0.5,0.875,1.375,0.36435678601264954,19.625,0.1788177490234375,1.6,,,,
687,0.0027,0.4090113937854767,1e-06,0.3125,0.9375,1.25,0.39433756470680237,11.875,0.0675048828125,1.61,,,,
688,0.0019,0.8682932257652283,1e-06,0.3125,1.0,1.3125,0.125,59.6875,0.0469970703125,1.61,,,,
689,0.0034,0.5733619928359985,1e-06,0.125,0.8125,0.9375,0.48935678601264954,26.9375,0.0859375,1.61,,,,
690,0.0002,0.2439495325088501,1e-06,0.375,1.0,1.375,0.14433756470680237,11.3125,0.0039997100830078125,1.61,,,,
691,0.0155,2.1425325870513916,1e-06,0.25,0.8125,1.0625,0.5791241526603699,45.8125,0.38916015625,1.61,,,,
692,0.0003,1.0360270738601685,1e-06,0.5,0.8125,1.3125,0.375,11.8125,0.00695037841796875,1.62,,,,
693,0.0015,0.7391787767410278,1e-06,0.3125,0.9375,1.25,0.39433756470680237,48.6875,0.0375518798828125,1.62,,,,
694,0.0024,0.38304603099823,1e-06,0.5,0.9375,1.4375,0.375,25.9375,0.06048583984375,1.62,,,,
695,0.0009,0.21151266992092133,1e-06,0.5,0.9375,1.4375,0.375,49.25,0.022705078125,1.62,,,,
696,0.004,0.45199623703956604,1e-06,0.0,0.75,0.75,0.28867512941360474,76.5,0.10028076171875,1.63,,,,
697,0.002,0.3361817002296448,1e-06,0.0625,0.9375,1.0,0.25,13.875,0.05096435546875,1.63,,,,
698,0.0047,0.9014033079147339,1e-06,0.375,0.9375,1.3125,0.5193375647068024,17.4375,0.117919921875,1.63,,,,
699,0.0011,0.34165680408477783,1e-06,0.5625,0.9375,1.5,0.5086943507194519,42.3125,0.02838134765625,1.63,,,,
700,0.0004,0.5704954862594604,1e-06,0.3125,0.9375,1.25,0.5386751294136047,42.25,0.0108642578125,1.64,,,,
701,0.0015,0.21453489363193512,1e-06,0.5625,1.0,1.5625,0.125,11.0,0.03778076171875,1.64,,,,
702,0.0008,0.05602322146296501,1e-06,0.0,0.75,0.75,0.0,31.25,0.019287109375,1.64,,,,
703,0.0036,0.8093681335449219,1e-06,0.1875,1.0,1.1875,0.375,14.5625,0.0888671875,1.64,,,,
704,0.0007,0.4168637692928314,1e-06,0.5,0.9375,1.4375,0.5193375647068024,50.8125,0.0173492431640625,1.64,,,,
705,0.0115,0.5183480381965637,1e-06,0.25,0.8125,1.0625,0.5791241526603699,28.4375,0.2890625,1.65,,,,
706,0.0005,0.652230441570282,1e-06,0.3125,0.9375,1.25,0.36435678601264954,11.0625,0.01165771484375,1.65,,,,
707,0.0019,0.3201746642589569,1e-06,0.25,0.9375,1.1875,0.125,13.75,0.0477294921875,1.65,,,,
708,0.005,0.5981621742248535,1e-06,0.25,0.8125,1.0625,0.375,12.4375,0.125732421875,1.65,,,,
709,0.0056,0.7440226674079895,1e-06,0.125,0.875,1.0,0.40824830532073975,47.5,0.13958740234375,1.66,,,,
710,0.0026,0.8681513071060181,1e-06,0.4375,0.8125,1.25,0.4927992820739746,71.5,0.0648193359375,1.66,,,,
711,0.0025,0.3058416247367859,1e-06,0.0625,0.9375,1.0,0.20412415266036987,56.0,0.063232421875,1.66,,,,
712,0.0041,0.3376706540584564,1e-06,0.0,0.9375,0.9375,0.125,13.625,0.1016845703125,1.66,,,,
713,0.0009,0.35473233461380005,1e-06,0.5625,0.9375,1.5,0.5086943507194519,48.125,0.0233154296875,1.67,,,,
714,0.0012,0.5853308439254761,1e-06,0.3125,0.9375,1.25,0.39433756470680237,42.75,0.0311279296875,1.67,,,,
715,0.0041,0.505972683429718,1e-06,0.625,1.0,1.625,0.4330126941204071,11.0,0.1025390625,1.67,,,,
716,0.0155,0.9696609377861023,1e-06,0.5,0.875,1.375,0.5,15.9375,0.38714599609375,1.67,,,,
717,0.0052,1.1652028560638428,1e-06,0.375,0.875,1.25,0.4541241526603699,42.4375,0.130859375,1.68,,,,
718,0.0299,2.447701930999756,1e-06,0.5,0.75,1.25,0.6530319452285767,26.9375,0.74755859375,1.68,,,,
719,0.0017,0.49208056926727295,1e-06,0.25,1.0,1.25,0.28867512941360474,11.625,0.0431671142578125,1.68,,,,
720,0.0039,0.43847206234931946,1e-06,0.375,0.875,1.25,0.5984617173671722,25.0625,0.096435546875,1.68,,,,
721,0.0002,0.40915948152542114,1e-06,0.3125,1.0,1.3125,0.26933756470680237,12.625,0.0058135986328125,1.68,,,,
722,0.0023,0.501866340637207,1e-06,0.25,1.0,1.25,0.39433756470680237,23.8125,0.05767822265625,1.69,,,,
723,0.0025,0.7858626842498779,1e-06,0.1875,0.8125,1.0,0.4927992820739746,54.75,0.063232421875,1.69,,,,
724,0.0031,0.3418039381504059,1e-06,0.6875,1.0,1.6875,0.375,16.25,0.0771484375,1.69,,,,
725,0.0082,0.5442339777946472,1e-06,0.125,0.875,1.0,0.36435678601264954,12.8125,0.204925537109375,1.69,,,,
726,0.0009,0.36872947216033936,1e-06,0.375,0.9375,1.3125,0.47346171736717224,45.75,0.0224609375,1.7,,,,
727,0.0001,0.2932942807674408,1e-06,0.625,0.9375,1.5625,0.3291241526603699,62.0,0.0025386810302734375,1.7,,,,
728,0.0012,0.5286049246788025,1e-06,0.0,0.8125,0.8125,0.26933756470680237,52.0,0.029205322265625,1.7,,,,
729,0.0002,0.5607136487960815,1e-06,0.375,1.0,1.375,0.5,11.0,0.006011962890625,1.7,,,,
730,0.0037,0.08625916391611099,1e-06,0.0,0.6875,0.6875,0.125,17.75,0.092193603515625,1.71,,,,
731,0.0084,0.8990689516067505,1e-06,0.5,0.9375,1.4375,0.375,22.625,0.21011638641357422,1.71,,,,
732,0.0003,0.33304718136787415,1e-06,0.25,0.9375,1.1875,0.3291241526603699,18.5625,0.00799560546875,1.71,,,,
733,0.0047,0.28242745995521545,1e-06,0.125,0.9375,1.0625,0.375,48.9375,0.11773681640625,1.71,,,,
734,0.001,0.021546874195337296,1e-06,0.0,1.0,1.0,0.0,11.0,0.025177001953125,1.71,,,,
735,0.0055,0.29510465264320374,1e-06,0.25,0.8125,1.0625,0.125,15.75,0.1357421875,1.72,,,,
736,0.0013,0.46646648645401,1e-06,0.3125,0.9375,1.25,0.39433756470680237,25.25,0.031982421875,1.72,,,,
737,0.0095,1.2110614776611328,1e-06,0.1875,0.9375,1.125,0.25,13.1875,0.2369384765625,1.72,,,,
738,0.0065,0.185143381357193,1e-06,0.0,0.75,0.75,0.25,30.9375,0.161376953125,1.72,,,,
739,0.0061,0.3645385503768921,1e-06,0.125,0.75,0.875,0.39433756470680237,61.5,0.151611328125,1.73,,,,
740,0.0013,0.6514228582382202,1e-06,0.5,1.0,1.5,0.5386751294136047,10.875,0.033203125,1.73,,,,
741,0.0027,0.4275531768798828,1e-06,0.375,0.875,1.25,0.5984617173671722,65.375,0.06640625,1.73,,,,
742,0.0017,0.2365650236606598,1e-06,0.1875,0.875,1.0625,0.4434809386730194,79.125,0.0413818359375,1.73,,,,
743,0.0004,0.21451003849506378,1e-06,0.1875,1.0,1.1875,0.125,19.8125,0.0104217529296875,1.74,,,,
744,0.007,0.6927893161773682,1e-06,0.0,0.875,0.875,0.14433756470680237,17.4375,0.173828125,1.74,,,,
745,0.0006,0.4651576578617096,1e-06,0.375,1.0,1.375,0.39433756470680237,11.25,0.015979766845703125,1.74,,,,
746,0.0068,0.4379591941833496,1e-06,0.5625,0.8125,1.375,0.5386751294136047,14.0,0.1697998046875,1.74,,,,
747,0.0026,0.8188226819038391,1e-06,0.375,0.875,1.25,0.5086943507194519,38.25,0.064453125,1.75,,,,
748,0.0009,0.3455974757671356,1e-06,0.0625,0.9375,1.0,0.25,45.5625,0.0218963623046875,1.75,,,,
749,0.0007,0.5123924612998962,1e-06,0.25,1.0,1.25,0.39433756470680237,24.25,0.01702880859375,1.75,,,,
750,0.0007,0.36237818002700806,1e-06,0.125,0.9375,1.0625,0.375,49.75,0.016754150390625,1.75,,,,
751,0.0008,0.31814518570899963,1e-06,0.4375,1.0,1.4375,0.375,15.0625,0.02081298828125,1.75,,,,
752,0.0088,0.3298511207103729,1e-06,0.125,0.5625,0.6875,0.47346171736717224,59.4375,0.220703125,1.76,,,,
753,0.0224,2.373612880706787,1e-06,0.1875,0.9375,1.125,0.25,37.125,0.5615234375,1.76,,,,
754,0.0005,0.0912628248333931,1e-06,0.0,0.9375,0.9375,0.125,42.875,0.011627197265625,1.76,,,,
755,0.0022,0.17293977737426758,1e-06,0.1875,1.0,1.1875,0.125,11.0,0.0543212890625,1.76,,,,
756,0.0023,0.4132178723812103,1e-06,0.3125,0.8125,1.125,0.25,43.3125,0.0570068359375,1.77,,,,
757,0.0002,0.23881009221076965,1e-06,0.0,0.9375,0.9375,0.125,11.0,0.00458526611328125,1.77,,,,
758,0.0014,0.39948195219039917,1e-06,0.125,0.9375,1.0625,0.26933756470680237,25.375,0.03375244140625,1.77,,,,
759,0.0057,0.5031121373176575,1e-06,0.0625,0.8125,0.875,0.4541241526603699,14.875,0.1435546875,1.77,,,,
760,0.0006,0.15676188468933105,1e-06,0.3125,0.875,1.1875,0.3291241526603699,92.0625,0.01519775390625,1.78,,,,
761,0.0458,4.757063388824463,1e-06,0.125,0.8125,0.9375,0.375,26.1875,1.15374755859375,1.78,,,,
762,0.0029,0.47480064630508423,1e-06,0.3125,0.9375,1.25,0.39433756470680237,37.0625,0.0732421875,1.78,,,,
763,0.0019,0.5278469920158386,1e-06,0.3125,1.0,1.3125,0.41367512941360474,28.9375,0.04736328125,1.78,,,,
764,0.0006,0.40093016624450684,1e-06,0.25,1.0,1.25,0.25,11.25,0.01385498046875,1.79,,,,
765,0.0007,0.22633467614650726,1e-06,0.0625,1.0,1.0625,0.125,11.0,0.0180511474609375,1.79,,,,
766,0.0006,0.19661040604114532,1e-06,0.125,1.0,1.125,0.14433756470680237,16.125,0.01507568359375,1.79,,,,
767,0.0028,0.5251495838165283,1e-06,0.5625,1.0,1.5625,0.26933756470680237,12.5,0.070343017578125,1.79,,,,
768,0.0062,0.6589503288269043,1e-06,0.3125,0.6875,1.0,0.25,27.25,0.1552734375,1.79,,,,
769,0.0022,0.24513329565525055,1e-06,0.25,1.0,1.25,0.0,21.5,0.054931640625,1.8,,,,
770,0.0007,0.3812291920185089,1e-06,0.25,0.9375,1.1875,0.3291241526603699,14.0,0.01837158203125,1.8,,,,
771,0.0008,0.2783645689487457,1e-06,0.4375,1.0,1.4375,0.125,11.0,0.02081298828125,1.8,,,,
772,0.0012,0.3042045831680298,1e-06,0.1875,0.875,1.0625,0.26933756470680237,77.4375,0.02978515625,1.8,,,,
773,0.0129,1.450720191001892,1e-06,0.5,0.9375,1.4375,0.5193375647068024,23.1875,0.3211669921875,1.81,,,,
774,0.0058,0.5903723239898682,1e-06,0.3125,0.875,1.1875,0.375,18.4375,0.1455078125,1.81,,,,
775,0.0022,0.26634541153907776,1e-06,0.3125,1.0,1.3125,0.26933756470680237,51.125,0.055419921875,1.81,,,,
776,0.0023,1.5556849241256714,1e-06,0.5,0.8125,1.3125,0.5580126941204071,55.875,0.0577850341796875,1.81,,,,
777,0.0027,0.34241750836372375,1e-06,0.4375,0.75,1.1875,0.26933756470680237,86.4375,0.06640625,1.82,,,,
778,0.0016,0.3034689426422119,1e-06,0.375,1.0,1.375,0.25,20.0,0.041015625,1.82,,,,
779,0.0153,1.177306056022644,1e-06,0.25,0.875,1.125,0.5386751294136047,16.25,0.381591796875,1.82,,,,
780,0.0043,0.5276099443435669,1e-06,0.25,0.9375,1.1875,0.125,12.625,0.107421875,1.82,,,,
781,0.0016,0.18735115230083466,1e-06,0.3125,1.0,1.3125,0.125,38.125,0.04095458984375,1.82,,,,
782,0.0136,0.5731443166732788,1e-06,0.3125,0.625,0.9375,0.6934809386730194,44.1875,0.33984375,1.83,,,,
783,0.0093,0.7441162467002869,1e-06,0.3125,0.875,1.1875,0.3291241526603699,11.625,0.2314453125,1.83,,,,
784,0.0079,1.4695550203323364,1e-06,0.4375,0.8125,1.25,0.39433756470680237,43.3125,0.197021484375,1.83,,,,
785,0.0018,0.22895652055740356,1e-06,0.0625,1.0,1.0625,0.125,56.375,0.04522705078125,1.83,,,,
786,0.0011,0.32114115357398987,1e-06,0.3125,0.9375,1.25,0.25,19.875,0.026611328125,1.84,,,,
787,0.0906,14.27298641204834,1e-06,0.375,0.9375,1.3125,0.5791241526603699,18.125,2.25927734375,1.84,,,,
788,0.0011,0.40612906217575073,1e-06,0.3125,1.0,1.3125,0.26933756470680237,17.0625,0.0267333984375,1.84,,,,
789,0.0012,0.41302746534347534,1e-06,0.3125,1.0,1.3125,0.125,11.5,0.0296630859375,1.84,,,,
790,0.0046,0.28530246019363403,1e-06,0.4375,0.9375,1.375,0.25,22.0,0.114990234375,1.85,,,,
791,0.0011,0.31305477023124695,1e-06,0.3125,1.0,1.3125,0.125,42.1875,0.02728271484375,1.85,,,,
792,0.0018,0.5541284680366516,1e-06,0.5625,1.0,1.5625,0.5193375647068024,13.75,0.0438232421875,1.85,,,,
793,0.005,1.3590632677078247,1e-06,0.25,0.9375,1.1875,0.5193375647068024,24.4375,0.12371826171875,1.85,,,,
794,0.0022,0.3859047591686249,1e-06,0.25,1.0,1.25,0.25,14.1875,0.05401611328125,1.86,,,,
795,0.0397,4.806341648101807,1e-06,0.25,0.6875,0.9375,0.7023502588272095,26.125,0.9945068359375,1.86,,,,
796,0.0033,0.8532426357269287,1e-06,0.0,0.75,0.75,0.39433756470680237,64.8125,0.0833740234375,1.86,,,,
797,0.0019,0.17078997194766998,1e-06,0.25,0.9375,1.1875,0.125,22.125,0.0472412109375,1.86,,,,
798,0.0004,0.4980102479457855,1e-06,0.8125,1.0,1.8125,0.26933756470680237,10.9375,0.0107421875,1.86,,,,
799,0.0065,1.499125599861145,1e-06,0.25,0.875,1.125,0.5525858700275421,44.875,0.16253662109375,1.87,,,,
800,0.0007,0.4378184378147125,1e-06,0.3125,0.8125,1.125,0.5386751294136047,104.625,0.0186767578125,1.87,,,,
801,0.0018,0.6298706531524658,1e-06,0.375,0.75,1.125,0.14433756470680237,17.0,0.04625701904296875,1.87,,,,
802,0.0029,0.3468567430973053,1e-06,0.4375,0.8125,1.25,0.4927992820739746,63.6875,0.07147216796875,1.87,,,,
803,0.0001,0.34780341386795044,1e-06,0.375,1.0,1.375,0.25,10.9375,0.00337982177734375,1.88,,,,
804,0.0081,0.4260404706001282,1e-06,0.1875,0.875,1.0625,0.23935678601264954,24.9375,0.201904296875,1.88,,,,
805,0.0014,0.46395599842071533,1e-06,0.3125,0.875,1.1875,0.375,84.6875,0.03570556640625,1.88,,,,
806,0.0035,0.636120617389679,1e-06,0.5,0.9375,1.4375,0.47346171736717224,11.375,0.087432861328125,1.88,,,,
807,0.0023,0.8743799328804016,1e-06,0.1875,0.8125,1.0,0.4927992820739746,78.6875,0.0574951171875,1.89,,,,
808,0.0008,0.4796120822429657,1e-06,0.0625,0.9375,1.0,0.25,25.375,0.02056884765625,1.89,,,,
809,0.0057,0.3504466712474823,1e-06,0.4375,1.0,1.4375,0.375,13.0,0.14111328125,1.89,,,,
810,0.0018,0.8628916144371033,1e-06,0.1875,0.875,1.0625,0.26933756470680237,12.5,0.0457000732421875,1.89,,,,
811,0.0017,0.2929065525531769,1e-06,0.0,0.875,0.875,0.14433756470680237,69.0625,0.04150390625,1.89,,,,
812,0.0015,0.7018615007400513,1e-06,0.5625,1.0,1.5625,0.26933756470680237,14.1875,0.03857421875,1.9,,,,
813,0.0132,1.0451292991638184,1e-06,0.3125,0.9375,1.25,0.39433756470680237,46.0,0.33197021484375,1.9,,,,
814,0.0043,0.7815044522285461,1e-06,0.5625,0.875,1.4375,0.47346171736717224,45.375,0.107666015625,1.9,,,,
815,0.0015,0.27443400025367737,1e-06,0.0,0.5625,0.5625,0.26933756470680237,99.125,0.03802490234375,1.9,,,,
816,0.0037,0.55302494764328,1e-06,0.1875,0.8125,1.0,0.39433756470680237,65.875,0.0927734375,1.91,,,,
817,0.0006,0.5338260531425476,1e-06,0.25,0.75,1.0,0.6969234347343445,76.8125,0.01446533203125,1.91,,,,
818,0.0008,0.3105364739894867,1e-06,0.1875,0.9375,1.125,0.4541241526603699,17.25,0.02093505859375,1.91,,,,
819,0.002,0.32895544171333313,1e-06,0.25,0.875,1.125,0.39433756470680237,17.5,0.049072265625,1.91,,,,
820,0.0001,0.23047463595867157,1e-06,0.125,0.9375,1.0625,0.26933756470680237,42.3125,0.0020904541015625,1.92,,,,
821,0.0019,0.5124566555023193,1e-06,0.25,1.0,1.25,0.39433756470680237,12.625,0.04730224609375,1.92,,,,
822,0.0025,0.4699898362159729,1e-06,0.375,1.0,1.375,0.39433756470680237,11.75,0.0615234375,1.92,,,,
823,0.003,0.424977570772171,1e-06,0.5,1.0,1.5,0.39433756470680237,12.1875,0.07403564453125,1.92,,,,
824,0.0018,0.7771723866462708,1e-06,0.375,1.0,1.375,0.14433756470680237,22.75,0.0447998046875,1.93,,,,
825,0.0028,0.8003343939781189,1e-06,0.3125,0.75,1.0625,0.5193375647068024,55.125,0.0703125,1.93,,,,
826,0.003,0.32463347911834717,1e-06,0.375,1.0,1.375,0.14433756470680237,57.625,0.073974609375,1.93,,,,
827,0.0048,0.5829846262931824,1e-06,0.3125,0.9375,1.25,0.5086943507194519,27.8125,0.11981201171875,1.93,,,,
828,0.0045,0.4753797948360443,1e-06,0.375,0.625,1.0,0.28867512941360474,25.125,0.112548828125,1.93,,,,
829,0.003,0.5522172451019287,1e-06,0.6875,1.0,1.6875,0.125,16.125,0.075439453125,1.94,,,,
830,0.0338,2.8286948204040527,1e-06,0.1875,0.875,1.0625,0.47346171736717224,37.8125,0.8444252014160156,1.94,,,,
831,0.0062,0.3363617956638336,1e-06,0.0625,0.8125,0.875,0.34846171736717224,82.8125,0.1539306640625,1.94,,,,
832,0.0016,0.3820830285549164,1e-06,0.1875,0.625,0.8125,0.3836943507194519,44.0625,0.0387115478515625,1.94,,,,
833,0.002,0.4434652328491211,1e-06,0.4375,0.9375,1.375,0.6143567860126495,45.375,0.04937744140625,1.95,,,,
834,0.0001,0.38995495438575745,1e-06,0.25,1.0,1.25,0.25,10.875,0.0023193359375,1.95,,,,
835,0.0034,0.9610271453857422,1e-06,0.375,0.8125,1.1875,0.48935678601264954,25.75,0.0849609375,1.95,,,,
836,0.0012,0.631618082523346,1e-06,0.4375,1.0,1.4375,0.375,12.375,0.0309295654296875,1.95,,,,
837,0.0012,0.6938278079032898,1e-06,0.375,0.9375,1.3125,0.41367512941360474,47.0,0.029541015625,1.96,,,,
838,0.0022,0.6882293224334717,1e-06,0.4375,1.0,1.4375,0.41367512941360474,47.875,0.053955078125,1.96,,,,
839,0.042,5.701494216918945,1e-06,0.125,0.6875,0.8125,0.375,48.375,1.051025390625,1.96,,,,
840,0.002,1.1993391513824463,1e-06,0.1875,0.875,1.0625,0.47346171736717224,42.0,0.04949951171875,1.96,,,,
841,0.0048,0.8304067850112915,1e-06,0.1875,0.875,1.0625,0.47346171736717224,43.875,0.12060546875,1.96,,,,
842,0.0021,0.6940891742706299,1e-06,0.125,0.875,1.0,0.39433756470680237,42.8125,0.05126953125,1.97,,,,
843,0.0036,0.7973785400390625,1e-06,0.375,0.875,1.25,0.39433756470680237,16.75,0.091064453125,1.97,,,,
844,0.0017,0.6578040719032288,1e-06,0.25,0.875,1.125,0.5,83.125,0.04296875,1.97,,,,
845,0.001,0.3678208291530609,1e-06,0.4375,1.0,1.4375,0.125,11.8125,0.02392578125,1.97,,,,
846,0.0011,0.5207544565200806,1e-06,0.5,1.0,1.5,0.25,12.625,0.0282135009765625,1.98,,,,
847,0.001,0.4308432936668396,1e-06,0.125,0.9375,1.0625,0.3291241526603699,62.6875,0.0251617431640625,1.98,,,,
848,0.0004,0.34259888529777527,1e-06,0.5625,0.9375,1.5,0.25,61.9375,0.00994873046875,1.98,,,,
849,0.0032,0.6852144002914429,1e-06,0.5,0.9375,1.4375,0.6177992820739746,11.5,0.080047607421875,1.98,,,,
850,0.0009,0.5561647415161133,1e-06,0.5,0.9375,1.4375,0.6336943507194519,42.25,0.02191162109375,1.99,,,,
851,0.0363,3.7783448696136475,1e-06,0.125,0.5625,0.6875,0.41367512941360474,49.6875,0.9073486328125,1.99,,,,
852,0.0104,0.5733082890510559,1e-06,0.0,0.875,0.875,0.25,38.8125,0.2608642578125,1.99,,,,
853,0.0013,0.37724602222442627,1e-06,0.3125,1.0,1.3125,0.26933756470680237,40.75,0.0334930419921875,1.99,,,,
854,0.015,0.9329854249954224,1e-06,0.3125,0.875,1.1875,0.5332483053207397,59.375,0.37451171875,2.0,,,,
855,0.0015,0.3198149800300598,1e-06,0.1875,1.0,1.1875,0.26933756470680237,22.9375,0.0367431640625,2.0,,,,
856,0.0014,0.4051801264286041,1e-06,0.3125,0.875,1.1875,0.5193375647068024,11.0,0.05719566345214844,2.0,,,,
857,0.0019,0.4032479226589203,1e-06,0.0625,0.875,0.9375,0.3291241526603699,66.1875,0.048583984375,2.0,,,,
858,0.0007,0.33839839696884155,1e-06,0.1875,1.0,1.1875,0.26933756470680237,12.0,0.01739501953125,2.0,,,,
859,0.0036,0.355500191450119,1e-06,0.1875,0.875,1.0625,0.26933756470680237,45.8125,0.08984375,2.01,,,,
860,0.0017,0.23307906091213226,1e-06,0.5,0.9375,1.4375,0.375,80.0,0.042724609375,2.01,,,,
861,0.0003,0.3719964623451233,1e-06,0.3125,1.0,1.3125,0.41367512941360474,11.8125,0.00672149658203125,2.01,,,,
862,0.0037,0.6195186376571655,1e-06,0.3125,0.8125,1.125,0.4541241526603699,47.75,0.09222412109375,2.01,,,,
863,0.0013,0.5218343734741211,1e-06,0.5625,0.9375,1.5,0.5,70.1875,0.033203125,2.02,,,,
864,0.0034,0.3921108543872833,1e-06,0.3125,0.75,1.0625,0.5280319154262543,61.4375,0.0845947265625,2.02,,,,
865,0.0017,0.45738548040390015,1e-06,0.125,0.875,1.0,0.39433756470680237,44.8125,0.04239082336425781,2.02,,,,
866,0.0025,0.193873330950737,1e-06,0.0,0.9375,0.9375,0.125,25.0625,0.06201171875,2.02,,,,
867,0.0023,0.3652150630950928,1e-06,0.1875,1.0,1.1875,0.26933756470680237,25.5625,0.056884765625,2.03,,,,
868,0.0032,0.26123157143592834,1e-06,0.375,1.0,1.375,0.14433756470680237,12.8125,0.0792236328125,2.03,,,,
869,0.0025,0.4597519636154175,1e-06,0.3125,0.8125,1.125,0.7041241526603699,91.9375,0.061279296875,2.03,,,,
870,0.0014,0.5784028172492981,1e-06,0.5,0.9375,1.4375,0.6177992820739746,42.3125,0.0355224609375,2.03,,,,
871,0.0013,0.280733197927475,1e-06,0.1875,1.0,1.1875,0.26933756470680237,44.3125,0.0322265625,2.04,,,,
872,0.0271,3.4820773601531982,1e-06,0.5,0.9375,1.4375,0.125,32.9375,0.67236328125,2.04,,,,
873,0.0029,0.6730800271034241,1e-06,0.375,0.625,1.0,0.5386751294136047,20.375,0.072021484375,2.04,,,,
874,0.0185,2.2145016193389893,1e-06,0.0,0.875,0.875,0.14433756470680237,56.5625,0.46319580078125,2.04,,,,
875,0.0012,0.7360368371009827,1e-06,0.4375,0.9375,1.375,0.5,12.375,0.02911376953125,2.04,,,,
876,0.0019,0.16958142817020416,1e-06,0.0625,0.9375,1.0,0.20412415266036987,58.375,0.0469970703125,2.05,,,,
877,0.0189,2.040980577468872,1e-06,0.6875,0.9375,1.625,0.5,11.25,0.470977783203125,2.05,,,,
878,0.0019,0.22405806183815002,1e-06,0.0,0.9375,0.9375,0.125,18.8125,0.0478515625,2.05,,,,
879,0.0021,0.24043619632720947,1e-06,0.1875,1.0,1.1875,0.125,11.6875,0.0521240234375,2.05,,,,
880,0.0028,0.1739075928926468,1e-06,0.25,0.875,1.125,0.25,48.8125,0.070159912109375,2.06,,,,
881,0.0076,0.4973878562450409,1e-06,0.3125,0.9375,1.25,0.25,12.1875,0.19140625,2.06,,,,
882,0.0105,0.8360077142715454,1e-06,0.625,0.9375,1.5625,0.6336943507194519,14.25,0.2608642578125,2.06,,,,
883,0.0015,0.3111982047557831,1e-06,0.25,0.9375,1.1875,0.125,13.4375,0.0372314453125,2.06,,,,
884,0.0023,0.669306755065918,1e-06,0.5,0.875,1.375,0.39433756470680237,23.25,0.057861328125,2.07,,,,
885,0.0052,0.14679975807666779,1e-06,0.0,0.875,0.875,0.14433756470680237,16.6875,0.13067626953125,2.07,,,,
